"DATE","CPIUS","CPIEU","M2US","M2EU","IREU","IRUS"
2011-12-01,2.96241884487108,2.8,76.4249999999993,105.42,0.627,0.07
2012-01-01,2.92521671215085,2.6,59.5400000000009,-30.5,0.38,0.08
2012-02-01,2.87109878043822,2.7,12.4850000000006,8.29999999999927,0.3656,0.1
2012-03-01,2.65139819302177,2.7,110.599999999999,69.630000000001,0.3567,0.13
2012-04-01,2.30273981129894,2.6,55.4950000000008,3.20999999999913,0.3451,0.14
2012-05-01,1.7042537749376,2.4,-64.2199999999993,31.2600000000002,0.337,0.16
2012-06-01,1.66399376223851,2.4,67.5499999999993,57.8500000000004,0.332,0.16
2012-07-01,1.40845070422536,2.4,49.3899999999994,23.4799999999996,0.1842,0.16
2012-08-01,1.69237899755015,2.6,63.3099999999995,-7.63000000000102,0.1101,0.13
2012-09-01,1.99128208066498,2.6,87.4000000000015,40.1400000000012,0.0993,0.14
2012-10-01,2.16234359887113,2.5,77.3899999999994,62.1499999999996,0.0907,0.16
2012-11-01,1.76413384608586,2.2,112.960000000001,27.4699999999993,0.0785,0.16
2012-12-01,1.74102236874756,2.2,171.84,88.6700000000001,0.0734,0.16
2013-01-01,1.59486466812257,2,3.3849999999984,-43.7799999999988,0.069,0.14
2013-02-01,1.97792350974904,1.9,-46.2249999999985,15.2299999999996,0.0677,0.15
2013-03-01,1.47389621259677,1.7,124.924999999999,63.2099999999991,0.067,0.14
2013-04-01,1.06308538148945,1.2,73.0949999999993,46.4000000000015,0.081,0.15
2013-05-01,1.36196505885168,1.4,-92.869999999999,11.5299999999988,0.0787,0.11
2013-06-01,1.75441654537688,1.6,58.4750000000004,24.7600000000002,0.0862,0.09
2013-07-01,1.9606816118444,1.6,43.6949999999997,-9.94000000000051,0.0931,0.09
2013-08-01,1.51836755954321,1.3,53.5550000000003,30.4900000000016,0.082,0.08
2013-09-01,1.18492526155215,1.1,68.4049999999988,-4.03000000000065,0.0803,0.08
2013-10-01,0.963612704643408,0.7,133.32,19.9099999999999,0.0933,0.09
2013-11-01,1.23707220453391,0.9,32.9250000000011,34.8799999999992,0.1031,0.08
2013-12-01,1.50173561961839,0.8,123.434999999999,13.3100000000013,0.1686,0.09
2014-01-01,1.57894736842106,0.8,21.8899999999994,-25.2600000000002,0.1961,0.07
2014-02-01,1.12634925010552,0.7,26.4500000000007,11.4499999999989,0.1567,0.07
2014-03-01,1.51220287576309,0.5,128.5,38.1599999999999,0.1919,0.08
2014-04-01,1.95285789851675,0.7,71.8999999999996,26.5300000000007,0.2539,0.09
2014-05-01,2.12711154993668,0.5,-73.3249999999989,62.7900000000009,0.248,0.09
2014-06-01,2.07234137316707,0.5,69.744999999999,23.9299999999985,0.0758,0.1
2014-07-01,1.9923286357643,0.4,56.7299999999996,16.1200000000008,0.0433,0.09
2014-08-01,1.69961133416282,0.4,28.1500000000015,43.3199999999997,0.0179,0.09
2014-09-01,1.65791867571505,0.3,39.3199999999997,23.3099999999995,0.0066,0.09
2014-10-01,1.66434021563205,0.4,84.2549999999992,9.30000000000109,-0.0045,0.09
2014-11-01,1.32235518237088,0.3,52.8750000000018,91.1999999999989,-0.0116,0.09
2014-12-01,0.756493269655739,-0.2,143.409999999998,127.940000000001,-0.0301,0.12
2015-01-01,-0.0893483130696457,-0.6,22.8900000000012,43.3299999999999,-0.0506,0.11
2015-02-01,-0.0251298018153031,-0.3,59.4749999999985,-1.5,-0.036,0.11
2015-03-01,-0.0736373908664181,-0.1,124.295,64.0200000000004,-0.0504,0.11
2015-04-01,-0.199517446176685,0.2,77.2300000000014,68.6800000000003,-0.0745,0.12
2015-05-01,-0.0399327448507779,0.6,-124.075000000001,70.4400000000005,-0.1058,0.12
2015-06-01,0.123771203685436,0.5,54.2049999999999,33.5299999999988,-0.1185,0.13
2015-07-01,0.169569779643243,0.5,62.9200000000001,54.0400000000009,-0.1177,0.13
2015-08-01,0.195079293005743,0.4,46.5599999999995,4.6299999999992,-0.1213,0.14
2015-09-01,-0.0361297478059709,0.2,76.4650000000001,7.98999999999978,-0.1357,0.14
