"DATE","CPIUS","CPIEU","M2US","M2EU","IREU","IRUS"
2002-12-01,-0.492398018042166,0.0681980279345359,0.173484868571709,1.37759025358778,0.541696175935881,-0.96561062274832
2003-01-01,-0.4147307343377,0.00639759422402578,-0.407396214718269,-1.90439201792231,0.394903030623896,-0.96561062274832
2003-02-01,-0.279653873800505,0.129998461645046,-0.299573052256228,-0.18615537476953,0.383787397585972,-0.960173465922157
2003-03-01,-0.265825871254236,0.129998461645046,0.295962512079287,0.353260723582316,0.376869943549496,-0.962892044335238
2003-04-01,-0.546015225620222,-0.0554028394864846,0.320367859358994,0.17632743426408,0.286943041075304,-0.960173465922157
2003-05-01,-0.604787933926933,-0.179003706907505,-0.465845048734546,0.398345650079036,0.285321017370199,-0.960173465922157
2003-06-01,-0.58561084678072,-0.117203273196995,0.13803229711921,-0.331228649363433,0.121305796836367,-0.971047779574483
2003-07-01,-0.586437099406582,-0.117203273196995,0.139554108612415,-0.863030404573645,0.056901914427794,-1.02813792624919
2003-08-01,-0.569411555545672,-0.0554028394864846,0.223479194292479,-0.710543164289155,0.0663478171810514,-1.02270076942303
2003-09-01,-0.512288566488786,0.00639759422402578,-0.718803936936117,-0.524793267122698,0.0295183377592602,-1.02813792624919
2003-10-01,-0.61078514906027,-0.0554028394864846,-0.569948227546554,-0.326619967988203,0.0266082364059839,-1.02813792624919
2003-11-01,-0.70792922842731,0.00639759422402578,-0.222918843710304,0.219608963700928,0.00666688614910727,-1.03085650466227
2003-12-01,-0.667610944961982,-0.117203273196995,-0.113010235868711,1.09726219950374,0.0465972932424225,-1.03629366148843
2004-01-01,-0.651139772674053,-0.240804140618016,-0.734980229474848,-1.27220115971275,0.0297568706570696,-1.03085650466227
2004-02-01,-0.7332790051185,-0.302604574328526,-0.349454651199733,-0.7085393897782,0.034575235192822,-1.02813792624919
2004-03-01,-0.717717470083395,-0.302604574328526,0.503210692096499,-0.0106247276089822,0.0222669376658504,-1.03085650466227
2004-04-01,-0.52474023001264,-0.0554028394864846,0.531617839969387,-0.0591160707743443,0.0567587946891082,-1.03085650466227
2004-05-01,-0.254681953272626,0.191798895355557,-0.384850859263583,-0.0861670266723834,0.0267990627242315,-1.03085650466227
2004-06-01,-0.179152375728946,0.129998461645046,-0.0708504211684408,-0.131452330620186,0.0327623851694696,-1.02270076942303
2004-07-01,-0.276174242946857,0.0681980279345359,-0.340154692074666,-0.336037708189763,0.051845016994232,-0.960173465922157
2004-08-01,-0.394657990901859,0.129998461645046,-0.256793240280971,-1.35696082152657,0.0388688273533937,-0.913957632899774
2004-09-01,-0.435726482494632,0.00639759422402578,0.0578271950891684,0.319797689249194,0.044259670843889,-0.86502322146431
2004-10-01,-0.206277202575921,0.129998461645046,-0.256736876892323,0.0402711449695361,0.0726927922627849,-0.82424454526809
2004-11-01,-0.088681793502786,0.0681980279345359,0.0749053018460963,0.0276473655504524,0.0600982552584417,-0.778028712245707
2004-12-01,-0.182897895948089,0.0681980279345359,0.18182665008994,1.32649400355818,0.0450706826964414,-0.715501408744835
2005-01-01,-0.283569060557318,-0.179003706907505,-0.883215941589413,-0.644618982878415,0.0563294354730512,-0.682878467787859
2005-02-01,-0.270269586647381,-0.0554028394864846,-0.435408818870712,-0.623980105415477,0.0474560116745367,-0.62306974270007
2005-03-01,-0.220664064481586,0.00639759422402578,0.238979126167576,-0.00341113936949544,0.0465972932424225,-0.587728223330012
2005-04-01,-0.093048543940072,-0.0554028394864846,0.19670658469003,0.414576223617845,0.0556615433591844,-0.54423096872071
2005-05-01,-0.342398301759812,-0.117203273196995,-1.1431075265933,0.0571028508616476,0.0529422683241558,-0.487140822046002
2005-06-01,-0.438363369814713,-0.117203273196995,0.253689970601751,0.860616429758728,0.0492688616978891,-0.476266508393677
2005-07-01,-0.21377668447071,-0.0554028394864846,-0.248000551653636,0.0170273606423413,0.0543257591314512,-0.416457783305887
2005-08-01,-0.0470726665527734,0.00639759422402578,-0.194398969060129,-1.48900956179919,0.0486009695840225,-0.351211901391935
2005-09-01,0.321204610377437,0.253599329066067,0.0379872822890528,0.862019071916416,0.0644395539985752,-0.318588960434958
2005-10-01,0.201846193123129,0.191798895355557,-0.198513496430607,0.00199905181008322,0.0515587775168605,-0.275091705825657
2005-11-01,-0.112471624449543,0.0681980279345359,0.116219665716818,-0.235848982641479,0.0605276144744989,-0.215282980737867
2005-12-01,-0.126504301903561,0.0681980279345359,0.103706993439451,2.58827081311303,0.151074702482996,-0.171785726128566
2006-01-01,0.0741544746174043,0.191798895355557,-0.33356017560417,-1.44131972843821,0.175261938320882,-0.136444206758508
2006-02-01,-0.0624529112899756,0.129998461645046,-0.296303975715309,-0.278128624822859,0.186282158199682,-0.082072638496881
2006-03-01,-0.145177044290615,0.00639759422402578,0.413705630941391,0.360474311821803,0.267621876352732,-0.0548868543660676
2006-04-01,-0.0806859821545203,0.191798895355557,0.432587366134693,1.3417226898415,0.319288102018276,-0.000515286104440592
2006-05-01,0.138033796060646,0.191798895355557,-1.27753420849187,-0.655238987786526,0.294719213543894,0.0402633900917797
2006-06-01,0.191609962848838,0.191798895355557,0.235090052351639,0.569067238413271,0.352396468234239,0.0538562821571864
2006-07-01,0.130522613192499,0.191798895355557,-0.219762493946641,-0.836179826126689,0.407783807105611,0.12182074248422
2006-08-01,0.0154776037390266,0.0681980279345359,-0.152520971303049,-1.19084791456755,0.481490472528756,0.124539320897301
2006-09-01,-0.603191492152006,-0.240804140618016,-0.111882968095972,1.28020681235486,0.516173155870261,0.124539320897301
